"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Dnig.1LG0000630.1",0.00215584687481314,0.00337418104077075,0.135522134007398,0.0907878920158948,0.0223388062758207,0.00252032777860003,0.00648166279285852,0.00284056582062191,0.0022747720652116,0.427598940354875,0.00200654392729834,0.0259413063419842,0.0760459073128335,0.00607779046368423,0.0158877738759649,0.00256966155253639,0.0530749504052527,0.00346048312047668,0.00204495374260049,0.116995500230504
"Dnig.1LG0000640.1",0.00504874655853789,0.00617186733358113,0.177328782580049,0.0745109137822941,0.0356457443096374,0.00446063344484643,0.0101986849953193,0.00512371587982317,0.00432804992114843,0.282034312263342,0.00406221357019516,0.0455127034838458,0.0580443633034134,0.0111942656239369,0.0224833359155014,0.00517587503264315,0.0885085526494173,0.00886454652661518,0.0038785607899969,0.147424132035856
"Dnig.1LG0000650.1",0.0271325591439132,0.0254522566052645,0.0102024760820428,0.0106930705268397,0.0111766815122145,0.230875140603282,0.018410382909873,0.0418624282938895,0.0677822801465295,0.00996926473651519,0.187183168924354,0.0115115086996509,0.0115382257286772,0.0151641811647674,0.0123105444250655,0.0304997218852806,0.0106317713955896,0.0172717420884092,0.24035366823176,0.00997892689608166
"Dnig.1LG0000700.1",0.00774310864273883,0.119552437031941,0.00698454021058967,0.00946942234288587,0.0111108242915897,0.0362695615307948,0.0347774250992589,0.33676309415192,0.194238877648998,0.00733432872632815,0.0158658500659438,0.00701534706855184,0.0092084039161799,0.0265148873783287,0.0145765233424914,0.0739965824936262,0.0069274355571298,0.00645224574666111,0.067370425320355,0.00782867943368779
"Dnig.1LG0000720.1",0.00616837367935675,0.19355294035594,0.0115939211937078,0.0195228905766753,0.0221105490083268,0.0174724795044617,0.342109767315533,0.0848263348174292,0.0339501699054771,0.0125880860681144,0.00918177910253672,0.0109871831152956,0.0184570184151342,0.0797125724098136,0.0451492259365591,0.0421825914868546,0.0112666416069607,0.00626465120662679,0.019347134879788,0.0135556894154082
"Dnig.1LG0000730.1",0.00578622392393516,0.0514317304463513,0.00452375079289975,0.00589250876640305,0.00669289044018463,0.0102990923060249,0.0162989939183021,0.0456099928871537,0.0569591145133883,0.00467797159371807,0.00871020864313974,0.00463131224407865,0.00578547797305392,0.016930972064684,0.00893287608260701,0.711261479968845,0.00455665638169128,0.00468705342346394,0.0214485002415744,0.00488319338850065
"Dnig.1LG0000750.1",0.0169841499896295,0.0347480146967188,0.00966757077294277,0.0112961174686588,0.0127263708628437,0.344839254031266,0.023207260072543,0.0597759988469128,0.0847067349800257,0.0098655465086542,0.0608200010093673,0.0101005443966893,0.0114212006800182,0.0190815903613912,0.0139048081988609,0.0333431466663348,0.00971566410367917,0.0125250878894803,0.210943365441507,0.0103275730224767
"Dnig.1LG0000760.1",0.00301059480381495,0.00443395405277864,0.285685412052059,0.0612732989758586,0.0192835957929803,0.00314513147217477,0.00806987610384552,0.00374519300462465,0.00304936880792729,0.157360498649928,0.00265993141299987,0.0642029581393161,0.11998158733537,0.00750873369707921,0.018666963563792,0.00358962098905319,0.172953381568007,0.00494522539718331,0.00270101447530947,0.0537336597058994
"Dnig.1LG0000770.1",0.034805015326387,0.0218977962016188,0.0930812189004687,0.0504135879612382,0.0378828108883,0.0356604823758256,0.0299466322358288,0.0232232337548542,0.0214952388571137,0.0719279307820083,0.0324294139150822,0.142225583551935,0.0693513443624264,0.0247831349949212,0.0349666428986485,0.0196562997670682,0.111288073849274,0.0637412263508822,0.0238140537713996,0.0574102792547191
"Dnig.1LG0000780.1",0.0061510868657393,0.0541413028422824,0.00483090497103944,0.00631365543018083,0.00720131183204886,0.0106745565197126,0.0173211003961142,0.0460019445942655,0.0562408584219633,0.00500482169668736,0.00911759992131165,0.00492741311457797,0.0061710127697913,0.018383811962665,0.00958239645123883,0.701004543015677,0.00485834532151772,0.00499722679547734,0.021842061002586,0.00523404607512346
"Dnig.1LG0000790.1",0.00232053841033971,0.00284958624501289,0.0439400757660906,0.0132014899234028,0.00649678021955798,0.0025371189567956,0.00477775489846642,0.00267059652721335,0.00223083358102673,0.0211586095959822,0.00213235504129956,0.707424051899218,0.0342942634427158,0.00378586389152999,0.00758467881412189,0.00242189110436971,0.122379772796163,0.00384805425804497,0.00208310536958657,0.0118625792590622
"Dnig.1LG0000820.1",0.00296861537443433,0.0077313557573864,0.00154413608959535,0.00179720545838624,0.00197063786670341,0.0200103122319013,0.00407753883690978,0.0164701652797302,0.0512352768064777,0.00155356603268813,0.00993228183901015,0.00166384034142787,0.00186203268006449,0.00335374219351495,0.00232491845003128,0.0104087489089334,0.00157938228891201,0.00205986340312461,0.855860493405779,0.00159588675498956
"Dnig.1LG0000830.1",0.170663438575352,0.0397341168258343,0.0225668038171738,0.0223727364761052,0.0236469912915696,0.0527832596487575,0.0293131339107437,0.0458596628328416,0.066527133149958,0.0219898411809005,0.144885429051893,0.0250212231048112,0.023287343762123,0.0306206836019533,0.024113928957427,0.0639888844348326,0.0234988221139941,0.0684260697887453,0.0787836942100138,0.0219168032649703
"Dnig.1LG0000840.1",0.0139901232651522,0.0102785920491369,0.167657916484545,0.0453934345226976,0.0292740372452524,0.0109569163738693,0.0151219490410313,0.00967405926137381,0.00867442471038097,0.103184112304481,0.0106251128723088,0.173080437748328,0.0598945720438388,0.0142959702331461,0.0230042680154727,0.00916190121107094,0.191265548663623,0.0301583306511776,0.00862465530468274,0.0656836379984301
"Dnig.1LG0000860.1",0.005360327935677,0.0722935025511938,0.0140030673615747,0.0274325367254082,0.0295054229118226,0.0109693045664097,0.436247121664341,0.0345640768775453,0.0187675518881851,0.0155814957606076,0.00686896669154768,0.0125965761060521,0.02471377437197,0.11920389789098,0.095784870626527,0.0282249505591475,0.0133837762212986,0.00588292029685303,0.0118156960188924,0.0168001629739677
"Dnig.1LG0000930.1",0.000643428935196847,0.000865496802129127,0.0524206493403137,0.0162017570005922,0.00572076510762387,0.000656509061078904,0.00153393115616489,0.000728116128085496,0.000600603717910776,0.832884281245493,0.000558062251111161,0.00714366387104284,0.0121800458476097,0.00156042426989634,0.00351811592498249,0.000689615234051107,0.0157489268526377,0.00109119842196391,0.000543861208996743,0.0447105476231196
"Dnig.1LG0001020.1",0.00871596206465947,0.0387549364195119,0.0439463374407433,0.0777246687142536,0.0484915666298564,0.0172269709663087,0.138148114939557,0.0312147539302721,0.0199308582992985,0.0443014743068955,0.0106627924753293,0.0438441976393568,0.116018961993307,0.0523119633421619,0.173982099747578,0.0231801083748628,0.0450146349009332,0.01074536550877,0.0153672351449974,0.040416997161348
"Dnig.1LG0001030.1",0.00134660475620898,0.00182681371399542,0.0683032321391924,0.0357725107644622,0.0135646632385676,0.00138834164676523,0.00323991390334241,0.00153013543460966,0.00126116080641199,0.638564552302275,0.0011738544302853,0.0125237681858013,0.0221766448938822,0.0033599298278686,0.00746445885163443,0.00144328298730011,0.025075079802507,0.00226877686044104,0.00114337294071434,0.156572902513734
"Dnig.1LG0001040.1",0.0190941465434208,0.0701215133281009,0.0261182477977677,0.0300407185758365,0.0275907738500635,0.129453103347081,0.0780969969028229,0.12207248034459,0.0831948366653061,0.0250929221473585,0.0383251806640754,0.0308436840005826,0.0366364222192226,0.0388436863948418,0.0402679805770634,0.0498303930126076,0.0278857796728039,0.0186067137676375,0.0837480289470189,0.0241363912417982
"Dnig.1LG0001080.1",0.00329368113623385,0.00400022562103364,0.181559401323718,0.0510106132629575,0.0237087480047727,0.00335872556425005,0.00687969305226731,0.00345654941698311,0.00288699032532191,0.391240121249659,0.00285420038122447,0.0339811986226436,0.0433593802141059,0.00686504786390322,0.0140665142929397,0.00320103075381025,0.0680050599636353,0.00574562724023092,0.00268449212936363,0.147842699580947
"Dnig.1LG0001150.1",0.0152665454535204,0.016794567400486,0.109604860988108,0.0856531148240864,0.0706727619554767,0.0184326142129458,0.0271117248985462,0.0154166083156208,0.0130862418121362,0.130058790740629,0.014585645130248,0.0660254149275198,0.074854847458141,0.025853537431619,0.0417599419394629,0.0130991444543721,0.0834990582638916,0.0252138824873274,0.0129990500312418,0.140011647274621
"Dnig.1LG0001190.1",0.0192513053148174,0.0657554565821563,0.0361874289357495,0.0497093832070599,0.053382936805049,0.0885737623453715,0.101241589889191,0.0729932324204232,0.05047804483156,0.0386006243678238,0.0323417677152348,0.0345074202032289,0.0494789061930261,0.0600566095659805,0.0630725573042836,0.0383512369771501,0.0348329913482882,0.0206513186778172,0.0491345613692228,0.0413988659465664
"Dnig.1LG0001200.1",0.00943606256102826,0.150935053170349,0.0165332949589053,0.0287584688975823,0.0363763895734901,0.0155279522246504,0.119766476298652,0.053949631465409,0.0345900352466921,0.0184861461397815,0.0114550213919191,0.0147927143527797,0.0242390561032136,0.254591802590262,0.0652125285601892,0.0796714309259285,0.0157167600991695,0.00968515380891743,0.0197387654091636,0.0205372562219175
"Dnig.1LG0001210.1",0.00997328829818568,0.0178984462347229,0.100832433627194,0.10040603581431,0.0554610988050497,0.0171014992930246,0.0363314786711712,0.0165914452121167,0.0127758451355038,0.0999481039472843,0.0112009328295255,0.0793176454640545,0.144782028810853,0.0258649400435789,0.0575291005747755,0.0126755314748906,0.0912004419291049,0.0144297523782398,0.0120428233769645,0.08363712807945
"Dnig.1LG0001220.1",0.00237785629683578,0.00377394478448811,0.198767356036666,0.0954326802283137,0.0216673916821273,0.00261434605165712,0.00716765920695182,0.00313119251514789,0.00251462311494329,0.315043373763702,0.0021510506606156,0.0348386473304857,0.115730614080837,0.0068234319690746,0.0185343038225718,0.00295107690821316,0.0804144770649698,0.00382590792151516,0.00221678845293767,0.0800232781079471
"Dnig.1LG0001230.1",0.0193931647642827,0.0518280461925552,0.021360016342242,0.0246008411996812,0.0246396414508864,0.283310209580044,0.0529387743605201,0.0846210590821842,0.0690809249416517,0.0211669975782695,0.0453043172930046,0.0235378989793639,0.0274200589914379,0.0321430216719631,0.0304023859424844,0.0376658377448902,0.0219961637891977,0.018129012306326,0.0892324409287178,0.0212291868602972
"Dnig.1LG0001260.1",0.00737226519858563,0.18483085208304,0.0123585835931154,0.0220377697845774,0.0302548801177894,0.0142386590734825,0.122489009609005,0.0529152424168827,0.0310586152757327,0.0140344772458386,0.00960244299039675,0.0108709190413396,0.0179799298648568,0.307400391037557,0.0499310726116187,0.0600321762266926,0.0115946800028964,0.00742602819919641,0.0175355894005347,0.0160364162268624
"Dnig.1LG0001270.1",0.00271094594703914,0.00344123706048395,0.3628199045829,0.0345024435112498,0.0135780881913071,0.00262721678717361,0.00590835027531715,0.00297104949527195,0.00247639833998523,0.111619664773563,0.00230171688213405,0.0730477377835402,0.0596106782759198,0.00557205168209196,0.0122098261772592,0.00287332307618468,0.256100476360164,0.00468230600407252,0.00223869843535893,0.0387078863589836
"Dnig.1LG0001280.1",0.0130147183539179,0.0911652215116932,0.0106280048448598,0.0130835111004487,0.0136697018577695,0.028382413557439,0.0369752806392536,0.133122566320409,0.166787517125283,0.0106288749866916,0.0216650962693776,0.0116035866345221,0.0138969838641217,0.0295604385419189,0.0194342424830384,0.291495525992635,0.0110307801282886,0.0106710474784282,0.0624979293027873,0.010686559007117
"Dnig.1LG0001300.1",0.00403095456081324,0.0784824613659084,0.00412267859546158,0.00557701254709421,0.00622871564443879,0.0193936985778072,0.0237218657183578,0.632339441050273,0.0954666271404701,0.00427359970135543,0.0080214167953087,0.0042426845321337,0.00563408701919272,0.0147559540755477,0.00889817914695854,0.0399317401994626,0.00414106283928408,0.00348304979440676,0.0327794692027288,0.004475301492997
"Dnig.1LG0001310.1",0.562863924329681,0.0107071779019317,0.0129619763464182,0.0111905924397954,0.0118207755785525,0.0191986479745819,0.0101277336663246,0.0115154529236992,0.013566839052772,0.012593366905683,0.0494668980621897,0.0137658377391326,0.0113422197411595,0.010805272514327,0.00991604702227606,0.0124427805944781,0.0131760762967033,0.173015971347455,0.016900555129307,0.0126218544335317
"Dnig.1LG0001330.1",0.789060055307378,0.00636476017982793,0.00616947510022852,0.00553980964753443,0.00585239993583086,0.0123978168261516,0.00564997773720437,0.00712716375730997,0.00890704571055119,0.00598137493036063,0.0440842152234274,0.00671186229969249,0.00569560219890112,0.00590101641423682,0.00519958911998768,0.00782609391099747,0.00634027668414908,0.0474889986047266,0.0117238477973525,0.00597861861415194
"Dnig.1LG0001350.1",0.00702415566766474,0.011563309693574,0.0605182819280773,0.145370489799334,0.166774779495708,0.00671770742288673,0.019508526380509,0.00873064732068313,0.00718994787702947,0.111643905157936,0.0059431667416354,0.0275849668464724,0.0528975628008379,0.0276291621230432,0.0519479349900682,0.0091899909980749,0.0404278836308139,0.0108010893292988,0.00611513920243236,0.222421352593921
"Dnig.1LG0001360.1",0.00460926370127709,0.00706276320258569,0.0787998924202515,0.14326237704646,0.0712665581594265,0.00445890667349866,0.0123341449108874,0.00555015665479944,0.0045614833935672,0.184047407429551,0.00390398811212193,0.0273747701679137,0.0552011383962109,0.0149650936072572,0.0330069842394705,0.00564448090408657,0.0453697750354393,0.00741214609126756,0.00395250322673282,0.287216166627195
"Dnig.1LG0001380.1",0.00110272979585635,0.00135023924336083,0.0642009017721341,0.0090432777724715,0.00398135213682827,0.00116314798747574,0.00231476751506828,0.00122783435145083,0.0010229445160563,0.0197950785818325,0.000984400110229978,0.194700205092837,0.0230929987848347,0.00195097092570551,0.00411476702521773,0.00112633451757863,0.657016337460252,0.00188769948400546,0.00095039433228464,0.00897361859451947
"Dnig.1LG0001400.1",0.0217829678455409,0.0893782570645407,0.0154167255588439,0.0194383942572242,0.0220206225084974,0.0265144432656771,0.0416452408619266,0.0735377206397115,0.0899822007132851,0.0159010346706433,0.0272358307808577,0.0157138034017739,0.0189074588564302,0.0494851393190669,0.0276496811232076,0.347087494758085,0.0155311182016365,0.0175851589047203,0.0486452857398149,0.0165414215285162
"Dnig.1LG0001460.1",0.00281182315718865,0.0102448312130863,0.0196577892265308,0.0957718624422653,0.0589209324297329,0.00422475039631329,0.0303910483685284,0.0070868632894863,0.00496235430784233,0.0261709681735297,0.00300875727017639,0.0128946507507766,0.0467018614712874,0.0281532617232684,0.588438810441496,0.00640277483026064,0.0162688612582841,0.00368093413445353,0.00386124490267422,0.0303456202128189
"Dnig.1LG0001470.1",0.0663203849229558,0.0120302242600186,0.0307824586729816,0.0214513189873294,0.0206807199083981,0.016038058045512,0.0134656670283577,0.0119149446346686,0.0123991800123648,0.0286936516488927,0.0241863745923444,0.0318580924427583,0.0220702957553369,0.0145093654480645,0.0158465385533706,0.0126815975554577,0.0312158862056115,0.573055609746223,0.0135499899576199,0.0272496416217334
